total_Amount_card_description_7,total_Amount_card_description_3,max_Amount_card_state_14,total_Amount_Cardnum_3,total_Amount_card_description_1,total_Amount_Cardnum_0,total_Amount_card_description_0,total_Amount_Cardnum_14,max_Amount_card_state_30,max_Amount_Cardnum_3,Fraud
-0.03754731668865786,-0.0368660526885733,-0.48654251572234886,-0.0775480453769125,-0.03636462569396169,-0.07168755091486922,-0.04059743851421196,-0.11000003276615737,-0.5307215550360415,-0.5421154024976851,
-0.03765173074176703,-0.036970501974685724,-0.4872042483298214,-0.07706955783300917,-0.03646913874280148,-0.07143328369652915,-0.040743090609514115,-0.11527126680328872,-0.5313366108194797,-0.5481037057634031,
-0.037627479327369935,-0.036946242377001635,-0.3049726554502919,-0.07670937986747182,-0.03646863170557242,-0.0705862122072024,-0.040742383989282205,-0.1107727954806614,-0.36195914043335836,-0.4970310503247501,
-0.036933939531308815,-0.03625246855602569,-0.4093111450164818,-0.07705910984549989,-0.03575066698922486,-0.07101512761591747,-0.03974180974089964,-0.11515933732012117,-0.339654105395417,-0.4754387430321551,
-0.03644023645544936,-0.035758598887245495,-0.3471481433241472,-0.0766655689826503,-0.03525649582985321,-0.07047389870480704,-0.039053119997375735,-0.1143129316472329,-0.401159683739242,-0.42177115617835753,
-0.03735837094306794,-0.036677043185990243,-0.4627520325814066,-0.07597791979508291,-0.03617550080752268,-0.06952818847202923,-0.040333869167710056,-0.08830514930316315,-0.5086091880748398,-0.47640926114763354,
-0.03386414104205115,-0.03318163420792608,-0.4628237867195663,-0.06044039958780202,-0.0326779580014736,-0.04815974636858012,-0.035459602808004594,-0.08332428730220733,-0.5086758808706343,-0.5216381585718101,
-0.03580704025709173,-0.03512518902604222,0.2866800770863441,-0.07616083528654974,-0.03462269929352945,-0.06977974850458844,-0.03816984470748999,-0.0999858601320808,0.18796001244558752,-0.4954341694538919,
-0.02991071725798541,-0.0325902827615067,-0.22468774753162962,-0.07397463175525983,-0.03428298435005991,-0.06940768399727128,-0.037696409152111233,-0.05618807800894358,0.46584666158937504,-0.3160466295560245,
-0.030935608624647084,-0.03025211359986093,-0.4635493007831808,-0.0626465905734575,-0.029746649020976186,-0.0544424998307586,-0.03137445459228306,-0.07803840280916394,-0.5093502191392233,-0.5308546391152543,
-0.03713377625151048,-0.03645237270822144,-0.43447292946447563,-0.07481990927611941,-0.035950693176088636,-0.0679355996676677,-0.04002057142238758,-0.10286277015951681,-0.4823248162211594,-0.4971618293615876,
-0.03748532678083864,-0.0368040418631615,-0.4120298295845318,-0.07531348835753614,-0.036302577013055594,-0.06861440914846147,-0.040510965863332145,-0.09638468039920939,-0.4614647917587658,-0.4173040196042759,
-0.037149732795709094,-0.036932307360055164,-0.49488194111290695,-0.07325129789537811,-0.03643092081166116,-0.07176015902581209,-0.040689829109534004,-0.10437206012756926,-0.5384727399694922,-0.025992492064806198,
-0.030437536495018964,-0.029753873403038433,-0.4628237867195663,-0.06044039958780202,-0.029248104665503906,-0.04815974636858012,-0.030679670249258936,-0.08332428730220733,-0.5086758808706343,-0.5216381585718101,
-0.036390087316539435,-0.035708432826238194,-0.34083377916609553,-0.07505021926165009,-0.035206299144176376,-0.06825234040402745,-0.03898316459441678,-0.10629991362102705,-0.3952907177093252,-0.41631973527439353,
-0.036657106153386854,-0.035975541764707616,-0.37445457923491365,-0.07683844027356473,-0.03547357114354411,-0.07071164514838191,-0.0393556417841616,-0.11569617885958926,-0.42653999769437456,-0.4453457983451213,
-0.0328120222388601,-0.03212916038255072,0.10968653629247106,-0.07307423731478604,-0.03162484167671803,-0.06649641805755449,-0.033991952586330455,-0.11045849436649635,0.023451116152465316,-0.02736911350520116,
-0.03480184129219897,-0.034119650871382017,-0.14085499611507218,-0.07535957054399012,-0.03361654729211547,-0.06867778506174142,-0.03676764518479639,-0.11103103418353663,-0.20941789583002862,-0.24367075732725943,
-0.037599048818063675,-0.03691780227423361,-0.49146963320931336,-0.07738764100829174,-0.03641640687097934,-0.07146694998123976,-0.04066960210539562,-0.11634963802811672,-0.5141669210577156,-0.5463691627485054,
-0.03200469708595412,-0.03132156280951654,0.21133823201868193,-0.07312990944146594,-0.03081675109290523,-0.06561137655227578,-0.03286577659172614,-0.10906616387147457,0.11793257686135307,0.06039050331997762,
-0.03416364284387431,-0.03348123707227523,-0.38551268919352183,-0.07256253829367931,-0.032977743763154745,-0.06483108231221006,-0.03587739202012055,-0.11071863762864013,-0.4368180985573728,-0.4548926680342603,
-0.03537330086121675,-0.03469130327111797,-0.4973375271743715,-0.0754809589979023,-0.03418854866614767,-0.0693042556174387,-0.03756480113391826,-0.025967264058265004,-0.5407551156477932,-0.551435129649159,
-0.0372887193612486,-0.036607368101257885,-0.45398208236189036,-0.07734191213542503,-0.036105783188527064,-0.07140405997309995,-0.04023670888582262,-0.11630539365126252,-0.500457846366622,-0.5140047926848199,
-0.03720007189347853,-0.036518690720689424,-0.44282032753705153,-0.07727124941797095,-0.036017051673441734,-0.07130687894506935,-0.04011305034523862,-0.11623702485700661,-0.490083411465254,-0.5043684426020553,
-0.03656687569512089,-0.03588528085948615,-0.36309350735963125,-0.075479444796814,-0.03538325513711797,-0.06884264573429334,-0.039229775055352877,-0.09706934503882937,-0.4159803050269107,-0.4355373705823071,
-0.026535781520739203,-0.034287821189531484,-0.24748961810237183,-0.07549357734030482,-0.03445664460101262,-0.06959788115213117,-0.03793842658153993,-0.10190028404095261,-0.15332184425620268,-0.48922560675771065,
0.05186606520294476,-0.011655073392960484,0.10865806031218236,-0.05745863480471839,-0.024805444464488822,-0.06390196226921747,-0.030690622862853515,-0.021073718774544586,0.022495186079410714,-0.2622000819149756,
-0.03747424584736739,-0.03679295719059044,-0.4773420406738745,-0.07748979910838248,-0.03629148557366993,-0.071607445981764,-0.040495508545759146,-0.11644847977066955,-0.5221700565530566,-0.534172296786606,
-0.03628219068433929,-0.03560049978588915,-0.32724832900786305,-0.07646185846290411,-0.035098300214386806,-0.07030063881483248,-0.038832654485020254,-0.11520836751257327,-0.3826635483722315,-0.4045909206022284,
-0.036112557422799285,-0.035430809284072794,-0.3058895138823322,-0.07513824481825003,-0.034928506122305664,-0.07011467597619392,-0.038596025034859864,-0.08262907433433067,-0.3628113261573993,-0.38332900245532825,
-0.036014412012053854,-0.03533263075558629,-0.29353185675483207,-0.07582160376940057,-0.03483026765917548,-0.07000708269516004,-0.038459117364927575,-0.10686756995276335,-0.35010264340322345,-0.37548226024507697,
-0.03571206082733808,-0.035030177546861725,-0.25546230012011384,-0.07334396700198219,-0.034527629813080885,-0.06967562597455565,-0.03803735341400713,-0.10556719548601576,-0.3159411113351472,-0.1821770775848165,
-0.036646658416113954,-0.03596509050199776,-0.4531848141601162,-0.05969016342191815,-0.03624902120573624,-0.07156093791834936,-0.0404363291013368,-0.0979275687461533,-0.49971681530223866,0.61270479142084,
-0.036105528944997516,-0.035423778434613445,-0.45158230507455005,-0.07639876675089154,-0.034921470980752475,-0.07010697090897149,-0.038586220679142136,-0.1150373478572274,-0.49822734286282794,-0.5119329774170255,
-0.036842949237604825,-0.03616144755897078,-0.49729766376428286,-0.07643843881940504,-0.035659590426955136,-0.07091537823214607,-0.03961488308174307,-0.11359437561960319,-0.49419613387258204,-0.5533761658801158,
-0.021303681333710047,-0.034662799827363824,0.8527405003460281,-0.0707955160970009,-0.0341600278220131,-0.06927301885842888,-0.03752505374587341,-0.09484008283240905,0.7140920681578252,0.12543586637863954,
-0.033806140270281594,-0.03312361386463986,-0.015484571386078791,-0.074565876806872,-0.03261990223874635,-0.06758623387189769,-0.03537869479145106,-0.11361947673406572,-0.09289076095573372,-0.1354338965762056,
-0.032440272750804335,-0.03175728545303828,0.15649415241863454,-0.0734771157510135,-0.03125273973024235,-0.06608888247500616,-0.033473381663638536,-0.08398429034104211,0.06695704994241672,0.013041608877592953,
-0.03543852006964758,-0.03475654448682191,-0.22102031380346832,-0.07586708027541922,-0.03425382970938902,-0.06937575308806122,-0.0376557784887765,-0.10348429133415615,-0.28392856935378286,-0.31288040024311614,
-0.037427389328688915,-0.036746084860861394,-0.46918598696972447,0.16896631452033747,-0.036244584629981966,0.1421698523495165,-0.040430146174307596,0.7714044072593715,-0.5143077169599485,3.0678884810436475,
-0.037132573178733606,-0.03645116922948516,-0.3049726554502919,-0.07670937986747182,-0.035949488962669626,-0.0705862122072024,-0.0400188931993368,-0.1107727954806614,-0.36195914043335836,-0.4970310503247501,
-0.03635158898767929,-0.035669921506677034,1.363789417683292,-0.03504098863915168,-0.03516776431476789,-0.06023629389190312,-0.03892946145679173,-0.06058511934180694,1.271347428574167,1.0553436493654358,
-0.03612997031825412,-0.03544822805525589,0.14604196629337474,-0.07641824947156102,-0.03494593552705457,-0.07013376510669993,-0.03862031510533172,-0.1081520242574199,0.05724213268834989,-0.388043930888681,
-0.03226753682789237,-0.031584491242902024,0.17824362896303478,-0.07333942439871728,-0.031079840035133224,-0.06589951830038653,-0.03323242416455771,-0.11175730611794665,0.08717237737879675,0.0318187253245802,
-0.023624092122211445,-0.03222873241273187,0.08208511114704815,-0.07385278904102115,-0.03172447449222813,-0.06660553846902885,-0.03413080346190049,-0.0967992883015185,-0.0022033792964891506,-0.42654114946932603,
-0.031374666868588266,-0.03069131999761928,0.2906664180952151,-0.05756139858524447,-0.03018612353926308,-0.04420031362653323,-0.031986917678289824,-0.09716701474490926,0.1916651677675047,0.12887741997962693,
-0.030935608624647084,-0.03025211359986093,-0.4635493007831808,-0.0626465905734575,-0.029746649020976186,-0.0544424998307586,-0.03137445459228306,-0.07803840280916394,-0.5093502191392233,-0.5308546391152543,
-0.034077781439377015,-0.03339534669509606,-0.04968737724219208,-0.07040081434665026,-0.03289180095282924,-0.06185810641969384,-0.03575761989081205,-0.10929163438795997,-0.124680993617783,-0.1649624264726775,
-0.03652673105614501,-0.035845122674285856,-0.35803882696038275,-0.07605332700928033,-0.03534307243671504,-0.0705687196221569,-0.03917377540197412,-0.10408789011772984,-0.41128216807871965,-0.4311734806162551,
0.00297496049991683,0.0036698981529360644,0.7769601577673902,0.07212144510169742,0.004196070963228635,0.02773808120316086,0.015929000247431695,0.14233004357004736,0.6436570654881799,0.683752223959624,
-0.03669718747274289,-0.036249998257566994,1.4331039151455414,-0.0770571413840851,-0.03601438972798918,-0.07130396351422844,-0.040109340589021096,-0.08869695132910259,1.2535182211651017,-0.5040793520995723,
-0.036028658926516896,-0.035346882477463364,-0.295325710208824,-0.07633749208018493,-0.03484452808124277,-0.07002270107466495,-0.03847899105895,-0.11533358007576769,-0.3529926645543188,-0.3770309593655213,
-0.03620031841589165,-0.03551859989083557,-0.28185187759884,-0.07515146884108787,-0.03501635032224014,-0.0683915869341913,-0.03871844699003802,-0.10421398170827897,-0.3404692395662388,-0.395691062990075,
-0.03624305915928079,-0.03556135505646679,-0.32232121152089854,-0.07608643753974452,-0.03505913158844199,-0.07025774033245898,-0.038778068072105314,-0.11250496771798815,-0.3780839763943419,-0.400337160351408,
-0.03761114286545231,-0.036929900402582594,-0.2076262080136617,-0.07759892253347943,-0.03642851238482313,-0.07175752125505126,-0.04068647266343244,-0.1130550923374831,-0.27147924747214114,-0.5490535745572757,
-0.03412907033144399,-0.03344665289385353,-0.05614524967656314,-0.07482329099188328,-0.03294313847227147,-0.06794025047400917,-0.035829165189292786,-0.11386853448456942,-0.13068334523928882,-0.17053774330627713,
-0.030935608624647084,-0.03025211359986093,-0.4635493007831808,-0.0626465905734575,-0.029746649020976186,-0.0544424998307586,-0.03137445459228306,-0.07803840280916394,-0.5093502191392233,-0.5308546391152543,
-0.03744486554376359,-0.03676356697303061,-0.3009942871234386,-0.07565892809914736,-0.0362620774143845,-0.06908948554549108,-0.04045452457230844,-0.10511205465568349,-0.35826139542208507,-0.5305793148271754,
-0.027109457276451226,-0.03055450346759937,0.3078874112535379,-0.04554459780174335,-0.030049223487417145,-0.0567422194440828,-0.03179613021567451,0.006131494166064548,0.5365780766847738,0.6643831602932668,
-0.036980859369607114,-0.03629940422674085,-0.4635493007831808,-0.0626465905734575,-0.03579763131256645,-0.0544424998307586,-0.03980726043988018,-0.07803840280916394,-0.5093502191392233,-0.5308546391152543,
-0.03298317517127617,-0.03230037106803396,0.08813637679851438,0.043935247996767166,-0.03179615688048634,0.03275880018632193,-0.03423070189718656,0.03281026739090317,0.003421046482181132,1.1366675609567682,
-0.03742555305971368,-0.03674424797226391,-0.2634349821378559,-0.07666541756254146,-0.03624274662002663,-0.0715540658313672,-0.040427584675966924,-0.11113119446712155,-0.3233514219789815,-0.4488630661253304,
-0.03661183262520428,-0.035930252959631585,-0.3687541115922281,-0.07680235181429354,-0.03542825469119696,-0.07066201340906628,-0.03929248760093477,-0.08700907230348308,-0.42124162558403305,-0.4404243766957093,
-0.026535781520739203,-0.034287821189531484,-0.24748961810237183,-0.07549357734030482,-0.03445664460101262,-0.06959788115213117,-0.03793842658153993,-0.10190028404095261,-0.15332184425620268,-0.48922560675771065,
-0.03654946279966605,-0.03586786208830306,-0.3609010198047522,-0.07675263554522764,-0.035365825732369065,-0.07059363961434474,-0.03920548498488102,-0.11121772982670833,-0.4139424695998562,-0.4336445161017641,
-0.037652047339866206,-0.036970818679616324,-0.49055277477727305,-0.07505304577034826,-0.03646945564106964,-0.07172697864624165,-0.040743532247159056,-0.11394305647030836,-0.5189836229762079,-0.3839140665674961,
-0.036053860135211536,-0.03537209218993925,-0.011896864478094878,-0.06998158253866915,-0.034869753183388454,-0.06689041771119857,-0.03851414541548745,-0.10018862244190263,-0.08955612116600827,-0.3333507610617892,
-0.03753598247670725,-0.036854714652057766,-0.48511540564117295,-0.07753901064375229,-0.036353280735961495,-0.07167512562628531,-0.040581627886523,-0.1164960937523835,-0.5293951094307952,-0.5408833263085315,
-0.03748520014159897,-0.03680391518118926,-0.43447292946447563,-0.07481990927611941,-0.03630245025374833,-0.0679355996676677,-0.04051078920827416,-0.10286277015951681,-0.4823248162211594,-0.4971618293615876,
-0.03499971510418574,-0.036049967423399,-0.2845625894848723,-0.07598922582987555,-0.03554804223656215,-0.07079320779690759,-0.039459426630723174,-0.11343634603516593,-0.3429887451851425,-0.43209581698131977,
-0.03675683455462818,-0.03607530381784713,-0.3870115534128573,-0.07691793583070057,-0.0355733940980151,-0.07082097380491634,-0.0394947576423186,-0.11168405383838674,0.9793811892070944,-0.45618669218823155,
-0.03679450972843046,-0.03669781902943771,-0.42900366960030456,-0.07292024306410577,-0.0361962893339141,-0.06532302655910498,-0.0403628405972183,-0.050555807903287966,-0.47724134311948907,-0.26566228483756893,
-0.03732924391794348,-0.03664790633237489,-0.45908459885324526,-0.07505021926165009,-0.036146346166851785,-0.06825234040402745,-0.04029323850437531,-0.10629991362102705,-0.505200445178676,-0.41631973527439353,
-0.031667520110328674,-0.030984272058425796,0.2747210540597311,-0.06793998521131203,-0.030479254437312822,-0.06524174157065939,-0.03239543249986198,-0.102803093969102,0.17684454647983602,0.11511120557567733,
-0.027509257356094233,-0.026824606158917758,0.7773667645502951,0.16896631452033747,-0.02631704920362101,0.1421698523495165,-0.02659487534365335,0.7714044072593715,0.6440349913310155,3.0678884810436475,
-0.0340182609967314,-0.03333580616814296,-0.042193056145514586,-0.06440250862882171,-0.03283222407841481,-0.05360875602527604,-0.03567459201356278,-0.08088181212741459,-0.11771530161257873,-0.15849230570282122,
-0.032324461166124724,-0.031641434789424196,0.17107618782908468,-0.07338479995799672,-0.03113681834374873,-0.06596192240338618,-0.03331183061311843,-0.11247674117293108,0.08051050810998968,0.02563081195000485,
-0.03644023645544936,-0.035758598887245495,-0.3471481433241472,-0.0653747771476202,-0.03525649582985321,-0.05494589755595713,-0.039053119997375735,-0.10472674766519836,-0.401159683739242,-0.2886862784281746,
-0.03577538044717384,-0.03509351853298205,-0.2634349821378559,-0.07400562240420039,-0.034591009466713264,-0.06681572714965504,-0.038125680942995704,-0.1078222913296942,-0.3233514219789815,-0.3494985305576221,
-0.037652047339866206,-0.036970818679616324,-0.49055277477727305,-0.07505304577034826,-0.03646945564106964,-0.07172697864624165,-0.040743532247159056,-0.11394305647030836,-0.5189836229762079,-0.3839140665674961,
-0.03049965304207785,-0.02981601091042247,0.40084091089839224,-0.07193020791920454,-0.02931028010571727,-0.0639614509413762,-0.030766319555196726,-0.111069369543173,0.29406825055465136,0.22399507840371682,
0.05186606520294476,-0.011655073392960484,0.10865806031218236,-0.05745863480471839,-0.024805444464488822,-0.06390196226921747,-0.030690622862853515,-0.021073718774544586,0.022495186079410714,-0.2622000819149756,
-0.03735837094306794,-0.036677043185990243,-0.4627520325814066,-0.07211080163566932,-0.03617550080752268,-0.071480416495124,-0.040333869167710056,-0.11109759608823007,-0.5086091880748398,0.13955311924988986,
-0.036842949237604825,-0.03616144755897078,-0.49729766376428286,-0.07643843881940504,-0.035659590426955136,-0.07091537823214607,-0.03961488308174307,-0.11359437561960319,-0.49419613387258204,-0.5533761658801158,
-0.024288378253908442,-0.02360264021793505,1.182913180746779,-0.005219504832225189,-0.023093116362302907,0.02687108760308789,-0.022101918926591566,0.10821440591516823,1.0209752628509365,0.8991865962742334,
-0.03238512136192738,-0.03170211545412747,0.16343835845608778,-0.06592564350354435,-0.031197536051928546,-0.0557034930844757,-0.03339644838588949,-0.09696757320509414,0.07341143051319636,0.019036795250512956,
-0.02321150147936161,-0.02252540006698664,1.3185045838225173,-0.05308572300844245,-0.022015218592977077,-0.03914870495946243,-0.020599732641082894,-0.05432751894297485,1.147002415970627,1.0162476004582188,
-0.03583870006700961,-0.03515685951910238,-0.2714076641555979,-0.07618607197135477,-0.03465438912034564,-0.06981445601459937,-0.03821400847198428,-0.11423655393707843,-0.33076173262281583,-0.35638163775959686,
-0.03561074943560086,-0.0349288319690692,0.02278430229908295,-0.06592564350354435,-0.03442622236726908,-0.0557034930844757,-0.037896029367625414,-0.09696757320509414,0.7678538718788432,0.019036795250512956,
-0.03758790456497258,-0.03690665426067643,-0.49165300489572145,-0.07741131301863885,-0.03640525205194004,-0.07173204594270324,-0.04065405646029363,-0.11083515758799342,-0.5354715641587393,-0.5329333374902506,
-0.03762513650143601,-0.03694389876051518,-0.4963409419221538,-0.07761007714816325,-0.03644251928827588,-0.07177286197447609,-0.04070599304733891,-0.11656485322546374,-0.5398288268173139,-0.550574741248912,
-0.033875791852100934,-0.03319328894937222,-0.024254521605595023,-0.07346606208306891,-0.03268961985774196,-0.06766259039392174,-0.035475855073338496,-0.09902273916042706,-0.10104210266395149,-0.1430053144983779,
-0.0365861881791708,-0.03590459986025285,-0.3941869672288252,-0.03129505704017183,-0.03626454922087617,-0.06911419729261886,-0.040457969345939,-0.0698570022096764,-0.4448805165378646,0.7926705123236732,
-0.037397945705465285,-0.03671663130231545,-0.4615561302787453,-0.07511593558888238,-0.036215113091042916,-0.07050513546381687,-0.040389073873327914,-0.10024829863231743,-0.5074976414782647,-0.4487804688389067,
-0.03758264903652621,-0.03690139695882844,-0.49145368784527793,-0.07747960348772126,-0.036399991540688556,-0.07172628449604143,-0.04064672527538758,-0.11584829942680867,-0.5352863063926434,-0.5494046130245763,
-0.034825586149637384,-0.034143403741177136,-0.14384475187172546,-0.07537849805759389,-0.03364031466222761,-0.06870381569424962,-0.0368007680081671,-0.1122374992278884,-0.2121967623214665,-0.246251922528,
-0.037614182207204416,-0.036932940769916364,-0.4949616679330844,-0.07760134525522071,-0.036431554608197476,-0.07176085317601232,-0.040690712384823885,-0.10792884897902737,-0.4610720452946426,-0.5493839637029704,
-0.03705823594504642,-0.03637680691177989,-0.20754648119348426,-0.07256016604530764,-0.0363284359117376,-0.07095897086471979,-0.04054700349515948,-0.10306147917653634,-0.2714051443657028,-0.30124794907177865,
-0.03260939945538566,-0.03493516606768123,-0.12391304682737038,0.07212144510169742,-0.03443256033263232,0.02773808120316086,-0.037904862120524276,0.14233004357004736,-0.19367098571188066,0.683752223959624,
0.026512129585266914,0.027215009513584257,1.445908042466035,-0.020741277348187776,-0.018714406231802896,-0.05235657847910172,-0.01599963493135797,-0.005768631657561549,1.2654191800590997,1.1262396535457762,
-0.023865783111124556,-0.023179902476567985,1.4429980135295593,-0.054324945179108526,-0.029826951042128402,-0.06452732218459441,-0.031486365571511576,-0.06286057931920304,1.2627144166741,1.1237273194170554,
-0.028419160293134158,-0.027734816129466867,0.662799323955342,-0.07027180441392697,-0.027227814826318263,-0.06168068162851797,-0.027864141935219154,-0.1082680558682428,0.537548827379116,0.45015333173900296,
-0.03740269467695297,-0.036721381876274474,-0.46833290999382604,-0.04545364478970603,-0.036219866565065345,-0.029564156654924168,-0.04039569843800205,-0.08045504434669855,-0.5137964055255239,0.744915514556372,
-0.03452526119275636,-0.033842977444008424,-0.106030321061575,-0.07477291856901246,-0.03333970496504925,-0.06837458025428594,-0.036381830538174294,-0.09898508748873326,-0.17704965893776023,-0.21360534506903348,
-0.03744119300581311,-0.036759893195835634,-0.3009942871234386,-0.07565892809914736,-0.036258401394473824,-0.06908948554549108,-0.040449401575627104,-0.10511205465568349,-0.35826139542208507,-0.5305793148271754,
-0.03577538044717384,-0.03509351853298205,0.1750625288379557,-0.05888834347229281,-0.034591009466713264,-0.06974504099457751,-0.038125680942995704,-0.09600914037933223,1.1216591535687135,0.02907236555099225,
-0.03760291131487366,-0.03692166607438695,-0.3009942871234386,-0.07565892809914736,-0.036420273029850916,-0.06908948554549108,-0.04067499008466392,-0.10511205465568349,-0.35826139542208507,-0.5305793148271754,
-0.03386414104205115,-0.03318163420792608,-0.4628237867195663,-0.06044039958780202,-0.0326779580014736,-0.04815974636858012,-0.035459602808004594,-0.08332428730220733,-0.5086758808706343,-0.5216381585718101,
-0.03681382221248037,-0.03658203170680975,-0.474113104456689,-0.06953731593936144,-0.036080431327074114,-0.06766383986428212,-0.040201377874227194,-0.09752209296136267,-0.5191688807423037,-0.39770093029305165,
-0.03741909445849043,-0.03673778719167964,1.4586643336944223,-0.07744583680345213,-0.03623628189535613,-0.07154698549932496,-0.0404185752680101,-0.1004691786726171,1.2772756770892346,-0.5281771104136861,
-0.03672644113710701,-0.036044900144509374,-0.38318466604434115,-0.07602314393425351,-0.03554297186427156,-0.07078765459530585,-0.03945236042840408,-0.11445401553766528,-0.4346542878493732,-0.4372719135972048,
-0.036978453224053354,-0.03629699726926828,-0.41491594047495445,-0.07709459262433577,-0.035795222885728416,-0.07106392637499284,-0.03980390399377861,-0.11258613124374055,-0.4345060816364965,-0.4802775673951434,
-0.03134300705867039,-0.030659649504559117,0.2946527591040861,-0.07260246272904086,-0.03015443371244689,-0.06488598959304735,-0.031942753913795544,-0.10931077765035165,0.19537032308942184,0.13231897358061434,
-0.028118772016633296,-0.032214037303951955,0.09900314238869676,-0.07384107921927162,-0.031709770412585415,-0.06658943418438378,-0.03411031147517514,-0.10048539184382635,0.013521299889727325,-0.03659247715584738,
-0.005365753103329307,-0.004673629902777973,1.4841769161511968,-0.05189546000629813,-0.004152550531842552,-0.03640806113895938,0.004294144818940801,-0.053930882266584435,1.3009886711495044,1.1592785681152553,
-0.037622350438163234,-0.03694111175712589,-0.49599014391337315,-0.07760785631990041,-0.03643973058351605,-0.07176980771359513,-0.04070210663606341,-0.11560627389514272,-0.5395027731489852,-0.5502718845320252,
-0.03537330086121675,-0.03469130327111797,-0.4973375271743715,-0.0754809589979023,-0.03418854866614767,-0.0693042556174387,-0.03756480113391826,-0.025967264058265004,-0.5407551156477932,-0.551435129649159,
-0.037652047339866206,-0.036970818679616324,-0.45976227682475335,-0.0770706682471406,-0.03646945564106964,-0.07103102365550248,-0.040743532247159056,-0.11461463336931366,-0.5058303215834019,-0.5189950454062516,
-0.025568257729648734,-0.024882951570385236,1.0217613591221593,-0.06799929142060385,-0.024374209301174135,-0.05855533976705377,-0.02388728327003761,-0.10234668343259071,0.871190653807113,0.7600583504007166,
-0.03758651153333619,-0.03690526075898178,-0.3009942871234386,-0.07565892809914736,-0.03640385769956013,-0.06908948554549108,-0.04065211325465588,-0.10511205465568349,-0.35826139542208507,-0.5305793148271754,
-0.03555376177774867,-0.034871825081560906,-0.2355305950757588,-0.07595894180810953,-0.034369180678999946,-0.06950208842450101,-0.0378165345915357,-0.11399062161716927,-0.2974153347255613,-0.32540765535071026,
-0.03743574751850724,-0.03675444587102929,-0.4724946500070874,-0.07745911129965957,-0.03625295074426144,-0.0715652416495907,-0.04044180540813409,-0.11600369192918178,-0.5176645876816054,-0.5299873676078055,
-0.03640863996515132,-0.03572699173517145,-0.3431697749972939,-0.07664038277121488,-0.03522486938269066,-0.07043926060981613,-0.03900904456041043,-0.11562663802886036,-0.27444337172967487,-0.4183364856845721,
-0.037215901798437465,-0.036534525967219504,-0.44481349804148707,-0.07713249812491291,-0.03603289658684983,-0.07132423270007482,-0.04013513222748576,-0.11501078169717367,-0.49193598912621256,-0.5060892194025489,
-0.037147516609014844,-0.036466117702209554,-0.4362030014623257,-0.07606372452342,-0.035964446560926865,-0.07124926447845122,-0.0400397384961781,-0.10545604736049685,-0.4839328536308715,-0.3970332688944601,
-0.03537330086121675,-0.03469130327111797,-0.4973375271743715,-0.0754809589979023,-0.03418854866614767,-0.0693042556174387,-0.03756480113391826,-0.025967264058265004,-0.5407551156477932,-0.551435129649159,
-0.036452583781317334,-0.036803725158230896,-0.39653890842405903,-0.0774983795812162,-0.03630226011478743,-0.07161924653516771,-0.0405105242256872,-0.10423805729082766,-0.4470665581777957,-0.5353424250109419,
-0.03720007189347853,-0.036518690720689424,-0.44282032753705153,-0.07528451664337997,-0.036017051673441734,-0.07130687894506935,-0.04011305034523862,-0.09496422102883659,-0.490083411465254,-0.28505888093273396,
-0.03537330086121675,-0.03469130327111797,-0.4973375271743715,-0.0754809589979023,-0.03418854866614767,-0.0693042556174387,-0.03756480113391826,-0.025967264058265004,-0.5407551156477932,-0.551435129649159,
-0.03675683455462818,-0.03607530381784713,-0.3870115534128573,-0.07342164551781205,-0.0355733940980151,-0.06696844019370314,-0.0394947576423186,-0.09257731991680335,-0.4382112369584137,-0.41488804897638276,
-0.0375381986634015,-0.036856931586571974,-0.31266629359741294,-0.07631528379755652,-0.036355499023838625,-0.06999215846585534,-0.0405847193500376,-0.10595338150385562,-0.25041173431172015,-0.47986458096302487,
0.00297496049991683,0.0036698981529360644,0.7769601577673902,0.07212144510169742,0.004196070963228635,0.02773808120316086,0.015929000247431695,0.14233004357004736,0.6436570654881799,0.683752223959624,
-0.035870359876927486,-0.035188530012162544,-0.27539400516446894,-0.0762113086561598,-0.03468607894716182,-0.0698491635246103,-0.038258172236478566,-0.11484132475712507,-0.334466887944733,-0.35982319136058427,
-0.025707560893287414,-0.025022301739849956,1.0042214586831266,-0.04545364478970603,-0.024513644539165366,-0.029564156654924168,-0.02408160383381247,-0.08045504434669855,0.8548879703906775,0.744915514556372,
-0.012283801488105508,-0.013570251449294716,0.43337742621279746,-0.05898474760824802,-0.013054603162431656,-0.04615781719114967,-0.008111986592678325,-0.07150595985742308,1.2995066090207374,0.25208503889497597,
-0.03733335969323281,-0.036652023496472716,-0.09139247687700068,-0.07737749586100012,-0.03615046584433789,-0.07145299756221536,-0.04029897979375957,-0.10714255901023124,-0.16344432859568045,-0.5188573832622122,
-0.03729505132323217,-0.03674038417211057,-0.47072471459914866,-0.075479444796814,-0.03623888046115505,-0.06884264573429334,-0.04042219669669862,-0.09706934503882937,-0.5160194987186741,-0.4355373705823071,
-0.03450772165806185,-0.03382543199085309,-0.10382188814266048,-0.07512512174215141,-0.03332214880099308,-0.06835535229373989,-0.03635736381264446,-0.11236124674549161,-0.17499700288941814,-0.21169872437408646,
-0.030935608624647084,-0.03025211359986093,-0.4635493007831808,-0.0626465905734575,-0.029746649020976186,-0.0544424998307586,-0.03137445459228306,-0.07803840280916394,-0.5093502191392233,-0.5308546391152543,
